UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
488907,2,2,R,1990,R,0,Z,0,R,31,R,0,R,48,R,0,R,2069,R,0,R,2069,R,224,R,0,R,224,2,A,,A,,1,R,2,R,1,R,0,R,1,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
489201,1,2,R,21657,R,335570,R,52,R,741,R,578,R,0,R,81928,R,22398,R,418128,R,440526,R,2494,R,14784,R,17278,1,R,19,R,57,1,R,6.75,R,3.29,R,0,R,3,R,0.46,R,0,R,428566,1,R,146181,R,104286,R,118581,R,2148,R,225015,R,0,R,18889,R,18889,R,818651,672470
489779,1,1,A,,R,643143,R,110,A,,R,184061,A,,R,55543,A,,R,882857,R,882857,A,,R,2210774,R,2210774,1,R,0,R,229,1,R,3,R,3,R,0,R,0,R,0,R,0,R,234182,1,R,58876,R,11944,R,967853,R,97185,R,1076982,R,0,R,0,R,0,R,1370040,1311164
489858,1,2,R,843,R,442759,R,50,R,0,R,70072,R,29,R,82475,R,872,R,595356,R,596228,R,45,R,20301,R,20346,1,R,14,R,215,1,R,1.98,R,1.73,R,0.25,R,0,R,0,R,0,R,116854,1,R,17896,R,4823,R,156016,R,7034,R,167873,R,0,R,7583,R,7583,R,310206,292310
489937,1,2,R,61027,R,299775,R,88,R,3278,R,133,R,7637,R,179997,R,71942,R,479993,R,551935,R,451,R,480239,R,480690,1,R,5,R,216,1,R,9,R,1,R,0,R,0,R,8,R,0,R,91908,2,Z,0,R,473,R,98558,R,43779,R,142810,R,623,R,350,R,973,R,235691,235691
490045,2,2,R,23595,R,416,R,50,R,241,R,0,R,446,R,30000,R,24282,R,30466,R,54748,R,564,R,455,R,1019,1,R,10,R,9,1,R,4,R,1,R,0,R,0,R,3,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490054,2,2,R,1208,R,205193,R,32,R,0,R,30680,R,2,R,7899,R,1210,R,243804,R,245014,R,117,R,28538,R,28655,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490081,2,2,R,19471,R,38,R,2,R,0,R,0,R,40,R,4750,R,19511,R,4790,R,24301,R,311,R,196,R,507,1,R,5,R,3,1,R,2,R,1,R,0,R,0,R,1,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490106,2,2,R,1875,R,20,R,4,R,70,R,15,R,65,R,14,R,2010,R,53,R,2063,R,311,R,20,R,331,2,A,,A,,1,R,0.6,R,0.6,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490115,2,1,A,,R,10000,Z,0,A,,Z,0,A,,Z,0,A,,R,10000,R,10000,A,,R,300,R,300,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490124,2,2,R,4357,R,0,R,0,R,84,R,0,R,4,R,0,R,4445,R,0,R,4445,R,19,R,0,R,19,2,A,,A,,1,R,0.1,R,0,R,0.1,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490133,1,2,R,4530,R,1000533,R,90,R,68,R,6573,R,3687,R,245,R,8285,R,1007441,R,1015726,R,1588,R,202585,R,204173,2,A,,A,,1,R,13,R,4,R,0,R,0,R,9,R,0,R,524721,2,Z,0,R,5000,R,379797,R,0,R,384797,R,0,R,0,R,0,R,909518,909518
490160,2,1,A,,R,60,R,99,A,,R,306,A,,R,34,A,,R,499,R,499,A,,R,342,R,342,2,A,,A,,1,R,1,R,0,R,1,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490197,2,2,R,78,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,78,R,0,R,78,R,28,R,0,R,28,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490203,2,2,R,1985,R,250000,R,85,R,54,R,20014,R,3267,R,717985613,R,5306,R,718255712,R,718261018,R,115,R,20480,R,20595,2,A,,A,,1,R,5,R,1,R,1,R,3,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490230,2,2,R,26359,R,12000,Z,0,R,210,Z,0,Z,0,R,300,R,26569,R,12300,R,38869,R,840,R,170,R,1010,1,R,1,R,90,1,R,3,R,1,R,0,R,0,R,2,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490276,2,2,R,49500,Z,0,Z,0,Z,0,Z,0,R,49500,Z,0,R,99000,R,0,R,99000,R,100,R,0,R,100,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490285,2,1,A,,R,87032,R,7,A,,R,440,A,,R,207860,A,,R,295339,R,295339,A,,R,3000,R,3000,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490319,2,2,R,5200,R,0,R,0,R,0,R,0,R,0,R,0,R,5200,R,0,R,5200,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490328,2,2,R,28600,R,0,R,0,R,0,R,0,R,0,R,0,R,28600,R,0,R,28600,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490346,2,2,R,2456,R,240103,R,40,R,15,R,0,R,3,R,2,R,2474,R,240145,R,242619,R,219,R,124,R,343,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490373,1,2,R,307,R,501415,R,94,R,0,R,0,R,0,R,28731,R,307,R,530240,R,530547,R,81,R,85832,R,85913,1,R,240,R,618,1,R,4.5,R,3,R,1,R,0.5,R,0,R,0,R,329889,1,R,82077,R,224915,R,107221,R,506374,R,838510,R,0,R,0,R,0,R,1250476,1168399
490498,2,2,R,120,R,0,R,0,Z,0,R,0,Z,0,R,0,R,120,R,0,R,120,R,100,R,0,R,100,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490504,2,2,R,4150,R,0,R,0,R,0,R,0,R,0,R,0,R,4150,R,0,R,4150,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490513,2,2,R,15150,R,0,R,0,R,0,R,0,R,0,R,0,R,15150,R,0,R,15150,R,0,R,0,R,0,2,A,,A,,1,R,0.3,R,0,R,0,R,0,R,0.3,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490753,2,2,R,3742,R,0,R,0,R,0,R,0,R,0,R,0,R,3742,R,0,R,3742,R,3000,R,0,R,3000,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490805,1,2,R,201118,R,279535,R,333,R,8396,R,128,R,1730,R,140290,R,211244,R,420286,R,631530,R,3192,R,158107,R,161299,1,R,698,R,1038,1,R,17,R,5,R,2,R,7,R,3,R,1,R,740503,1,R,261799,R,12381,R,417254,R,39405,R,469040,R,1742,R,117344,R,119086,R,1590428,1328629
490832,2,2,R,871,R,19438,R,3,Z,0,Z,0,Z,0,Z,0,R,871,R,19441,R,20312,R,154,R,6575,R,6729,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490841,2,1,A,,R,19438,R,3,A,,Z,0,A,,Z,0,A,,R,19441,R,19441,A,,R,1117,R,1117,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490878,2,2,R,1216,R,0,R,126,R,56,R,0,R,9,R,0,R,1281,R,126,R,1407,R,101,R,14604,R,14705,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
490975,2,2,R,650,R,0,R,111,R,14,R,0,R,0,R,0,R,664,R,111,R,775,R,15,R,0,R,15,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491057,2,2,R,13500,R,0,R,0,R,0,R,0,R,0,R,0,R,13500,R,0,R,13500,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491446,2,2,R,39020,R,0,R,1,Z,0,R,0,R,370,R,0,R,39390,R,1,R,39391,R,0,R,30,R,30,2,A,,A,,1,R,3,R,0,R,0,R,3,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491525,2,2,R,10063,R,15,R,1,R,93,R,0,R,27,R,0,R,10183,R,16,R,10199,R,1212,R,62,R,1274,2,A,,A,,1,R,3,R,0,R,1,R,0,R,2,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491613,2,2,R,6100,R,0,R,0,R,1900,R,0,R,0,R,0,R,8000,R,0,R,8000,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491622,2,2,R,7600,R,0,R,0,R,0,R,0,R,0,R,0,R,7600,R,0,R,7600,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491631,2,2,R,1000,R,0,R,5,R,0,R,0,R,0,R,0,R,1000,R,5,R,1005,R,0,R,14800,R,14800,2,A,,A,,1,R,0.6,R,0.5,R,0,R,0,R,0.1,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491640,2,2,R,900,R,0,R,0,R,0,R,0,R,0,R,0,R,900,R,0,R,900,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491710,2,2,R,1050,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1050,R,1,R,1051,R,0,R,4800,R,4800,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491765,2,2,R,6925,R,0,R,0,R,0,R,0,R,0,R,0,R,6925,R,0,R,6925,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491808,1,1,A,,R,0,R,6,A,,R,1,A,,R,0,A,,R,7,R,7,A,,R,11525,R,11525,2,A,,A,,1,R,2.5,R,0.5,R,2,R,0,R,0,R,0,R,148603,2,Z,0,R,0,R,23228,R,0,R,23228,R,0,R,0,R,0,R,171831,171831
491817,2,2,R,4770,R,0,R,1,R,0,R,0,R,10,R,0,R,4780,R,1,R,4781,R,0,R,200,R,200,2,A,,A,,1,R,1,R,0,R,0,R,1,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491844,2,2,R,2415,R,39066,R,1862,R,733,R,0,R,1,R,1,R,3149,R,40929,R,44078,R,366,R,87,R,453,2,A,,A,,1,R,3,R,1,R,0,R,0,R,2,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491914,2,2,R,1940,R,0,R,0,R,0,R,0,R,0,R,0,R,1940,R,0,R,1940,R,0,R,0,R,0,2,A,,A,,1,R,0.5,R,0,R,0,R,0,R,0.5,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491941,2,2,R,154,R,0,R,11,R,0,R,0,R,80,R,0,R,234,R,11,R,245,R,11,R,10,R,21,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
491950,2,1,A,,R,789,R,2,A,,R,0,A,,R,0,A,,R,791,R,791,A,,R,9034,R,9034,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
492069,2,2,R,25568,R,50000,R,0,R,11327,R,250,R,6229,R,0,R,43124,R,50250,R,93374,R,112,R,227,R,339,2,A,,A,,1,R,3,R,1,R,0,R,0,R,2,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
492209,2,2,R,7360,R,125,R,2,R,150,R,125,R,259,R,206,R,7769,R,458,R,8227,R,30,R,3722,R,3752,2,A,,A,,1,R,0.5,R,0.5,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
492476,2,2,R,342,R,605961,R,34,R,8,R,1728,R,17,R,65688,R,367,R,673411,R,673778,R,87,R,71447,R,71534,1,R,0,R,55,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
492689,1,2,R,16712,R,63352,R,146,R,471,R,251,R,115,R,32802,R,17298,R,96551,R,113849,R,2012,R,75610,R,77622,1,R,664,R,394,1,R,16.41,R,4,R,2,R,6.3,R,4.11,R,1,R,562663,1,R,163185,R,140332,R,1688138,R,12440,R,1840910,R,616,R,61625,R,62241,R,2628999,2465814
493080,2,2,R,2042,R,0,R,2,R,12,R,262,R,0,R,0,R,2054,R,264,R,2318,R,0,R,3342,R,3342,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493451,2,2,R,268,R,241,R,3,R,48,R,131,R,0,R,0,R,316,R,375,R,691,R,52,R,52,R,104,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493488,2,2,R,68,R,2200,R,3,Z,0,R,1550,Z,0,R,12450,R,68,R,16203,R,16271,R,0,R,319,R,319,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493512,2,2,R,211,R,6489,R,2148,R,0,R,25000,R,0,R,0,R,211,R,33637,R,33848,R,163,R,8328,R,8491,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493521,2,1,A,,R,4000000,R,0,A,,R,0,A,,R,0,A,,R,4000000,R,4000000,A,,R,25,R,25,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493594,2,2,R,6500,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6500,R,0,R,6500,R,0,R,0,R,0,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493600,2,2,R,3550,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3550,R,0,R,3550,R,100,R,0,R,100,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493619,2,1,A,,R,61732,R,2,A,,R,5,A,,R,9121,A,,R,70860,R,70860,A,,R,49,R,49,2,A,,A,,1,R,4,R,4,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493646,2,2,R,392,R,0,R,1,R,0,R,0,R,0,R,0,R,392,R,1,R,393,R,0,R,270,R,270,2,A,,A,,1,R,0.12,R,0,R,0,R,0.12,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493664,2,2,R,6033,R,0,R,1,R,0,R,0,R,0,R,0,R,6033,R,1,R,6034,R,0,R,6000,R,6000,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493673,2,2,R,260,R,236031,R,10,R,0,R,81879,R,0,R,25827,R,260,R,343747,R,344007,R,12,R,1715,R,1727,1,R,5,R,42,1,R,2,R,2,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493707,2,2,R,6550,R,0,R,1,R,0,R,0,R,0,R,0,R,6550,R,1,R,6551,R,0,R,100,R,100,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493716,2,2,R,2411,R,0,R,1,R,0,R,0,R,0,R,0,R,2411,R,1,R,2412,R,0,R,1800,R,1800,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493798,2,2,R,705,R,0,R,1,R,0,R,0,R,0,R,0,R,705,R,1,R,706,R,0,R,20,R,20,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493822,2,2,R,572,R,0,Z,0,R,0,Z,0,R,0,Z,0,R,572,R,0,R,572,R,35,R,0,R,35,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493947,1,2,R,746,R,6484,R,40,R,69,R,0,R,0,R,7530,R,815,R,14054,R,14869,R,777,R,70000,R,70777,1,R,120,R,322,1,R,2,R,2,R,0,R,0,R,0,R,0,R,170000,2,Z,0,R,15000,R,554000,R,7000,R,576000,R,0,R,0,R,0,R,746000,746000
493956,2,1,A,,R,5000,R,0,A,,R,0,A,,R,0,A,,R,5000,R,5000,A,,R,500,R,500,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
493974,2,2,R,10015,R,0,R,45,R,55,R,0,R,98,R,0,R,10168,R,45,R,10213,R,101,R,1,R,102,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494010,1,2,R,6745,R,17355,R,35,R,736,R,2874,Z,0,R,47287,R,7481,R,67551,R,75032,R,963,R,1945962,R,1946925,1,R,4251,R,460,1,R,10,R,4,R,6,R,0,R,0,R,1,R,321502,1,R,59174,R,15728,R,652124,R,23580,R,691432,R,0,R,85163,R,85163,R,1157271,1098097
494162,2,1,A,,R,501411,R,21,A,,R,78,A,,R,66403,A,,R,567913,R,567913,A,,R,981,R,981,2,A,,A,,1,R,2,R,1,R,0,R,1,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494250,2,1,A,,R,364354,R,73,A,,R,22400,A,,R,28828,A,,R,415655,R,415655,A,,R,1844,R,1844,2,A,,A,,1,R,4,R,4,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494278,2,2,R,590,R,605961,R,34,R,21,R,1728,R,29,R,65688,R,640,R,673411,R,674051,R,15,R,71447,R,71462,1,R,0,R,0,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494287,2,2,R,7106,R,610912,R,60,R,276,R,1749,R,17,R,63660,R,7399,R,676381,R,683780,R,220,R,71447,R,71667,1,R,0,R,55,1,R,2,R,1,R,0,R,0,R,1,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494436,2,2,R,525,R,0,R,111,R,7,R,0,R,447,R,0,R,979,R,111,R,1090,R,20,R,0,R,20,2,A,,A,,1,R,1,R,1,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494542,2,2,R,255,R,750470,R,39,R,3,Z,0,R,1,R,9387,R,259,R,759896,R,760155,R,209,R,8568,R,8777,2,A,,A,,1,R,0.2,R,0.2,R,0,R,0,R,0,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494551,2,1,A,,R,508105,R,69,A,,R,0,A,,R,79344,A,,R,587518,R,587518,A,,R,4098,R,4098,2,A,,A,,2,A,,A,,A,,A,,A,,A,,A,,-2,A,,A,,A,,A,,A,,A,,A,,A,,A,,.
494603,1,2,R,359750,R,740525,R,145,R,46397,R,83819,R,4439,R,67466,R,410586,R,891955,R,1302541,R,16359,R,178547,R,194906,1,R,1904,R,1173,1,R,12.5,R,3.5,R,0,R,1,R,8,R,1,R,400723,2,Z,0,R,91513,R,23744,R,109,R,115366,R,125,R,145786,R,145911,R,662000,662000
